file_id,presid,url,time,title,presenter
311,1498410,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498410&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk4,2:45 PM – 3:00 PM US PT,Hepatitis B Screening Among Persons With HIV Receiving Care from the U.S. Department of Veterans Affairs,"Co-Author: – Washington D.C. VA Medical Center/George Washington University Stephen Stone, MD Presenting Author: – Washington D.C. VA Medical Center/George Washington University Rachel R. Lee, DO (she/her/hers) Co-Author: – VA Puget Sound Health Care System Lauren Beste, MD, MSc Co-Author: – VA Puget Sound Elliott Lowy, Ph.D. Co-Author: – Office of Specialty Care Services, Veterans Health Administration David Ross, M.D. Co-Author: – Washington DC VA Medical Center/ George Washington University Amy Weintrob, MD Co-Author: – Washington DC VA Medical Center/ George Washington University Rachel V. Denyer, MD MRCP"
312,1498425,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498425&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMzAw,1:45 PM – 2:00 PM US PT,Transplant Transmitted Infectious Among Recipients of Drowned Donor Organs: A Six Year DTAC Experience,"Co-Author: – Duke University Rachel A. Miller, MD Presenting Author: – University of California San Francisco Dong Heun Lee, MD (he/him/his) Co-Author: – Center for Liver Diseases, University of Chicago Medicine Helen S. Te, MD Co-Author: – Mayo Clinic Anna Hughart, RN BSN Co-Author: – University of Colorado Anschutz Medical Campus Maheen Abidi, MD, FAST Co-Author: – Department of Pathology, Stanford University School of Medicine Gerald J. Berry, MD Co-Author: – Cincinnati Children's Hospital Lara A. Danziger-Isakov, MD, MPH Co-Author: – University of Washington Cynthia E. Fisher, MD, MPH Co-Author: – United Network for Organ Sharing Dzhuliyana Handarova, MPH (she/her/hers) Co-Author: – Gift of Hope Organ and Tissue Donor Network Chak-Sum Ho, MS, PhD Co-Author: – Houston Methodist Hospital Riki Graves, MHA Co-Author: – Department of Cardiology, Smidt Heart Institute, Cedars-Sinai Medical Center Michelle Kittleson, MD, PhD Co-Author: – NY Presbyterian Hospital/Columbia Univ Medical Center Charles Marboe, MD Co-Author: – DCI Donor Services, Inc. Marty T. Sellers, MD, MPH Co-Author: – Icahn School of Medicine at Mount Sinai Sarah Taimur, MD Co-Author: – Boston Children's Hospital Tanvi S. Sharma, MD, MPH (she/her/hers) Co-Author: – Division of Allergy, Pulmonary and Critical Care Medicine, Vanderbilt University Medical Center Anil J. Trindade, MD Co-Author: – LifeGift Organ Donation Center R Patrick Wood, MD Co-Author: – Division of Pulmonary Medicine, Cedars-Sinai Medical Center Lorenzo Zaffiri, MD Co-Author: – United Network for Organ Sharing Tamika Watkins, MPH Co-Author: – Emory University School of Medicine Stephanie M. Pouch, MD, MS, FAST"
312,1498421,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498421&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMzAw,2:00 PM – 2:15 PM US PT,RSV Pre-F IgG levels in pediatric hematopoietic stem cell transplant (HCT) and leukemia/lymphoma patients,"Presenting Author: – University of Washington/Seattle Children's Alastair Murray, MD (he/him/his) Co-Author: – University of Washington Erica Clark, MS Co-Author: – University of Washington Helen Y. Chu, MD, MPH Co-Author: – Seattle Children’s Hospital Janet A. Englund, MD"
312,1498417,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498417&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMzAw,2:15 PM – 2:30 PM US PT,Prospective Study of Cytomegalovirus (CMV) Reactivation in Patients with Multiple Myeloma Receiving anti-CD38 and BCMA Therapies: An Interim Data Analysis,"Presenting Author: – Icahn School of Medicine at Mount Sinai Emily Baneman, MD Co-Author: – TCI Biostatistics Shared Resource Facility, Institute for Healthcare Delivery Science, Department of Population Health Science & Policy, Icahn School of Medicine at Mount Sinai Erin Moshier Co-Author: – Icahn School of Medicine at Mount Sinai Larysa Sanchez, MD Co-Author: – Icahn School of Medicine at Mount Sinai Meenakshi M. Rana, MD (she/her/hers) Co-Author: – Icahn School of Medicine at Mount Sinai Samantha E. Jacobs, MD, MS"
312,1498413,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498413&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMzAw,2:30 PM – 2:45 PM US PT,"Comparison of Clinical Risk Factors, Outcomes and Molecular Epidemiology of ESBL and non-ESBL Enterobacterales Bacteremia in Solid Organ Transplant Recipients","Presenting Author: – Henry Ford Health Zachary W. Hanna, DO Co-Author: – Henry Ford Hospital Navina K. Birk, MD Co-Author: – Henry Ford Health George J. Alangaden, M.D. Co-Author: – Henry Ford Health Geehan Suleyman, MD (she/her/hers) Co-Author: – Henry Ford Health Jagjeet Kaur, PhD (she/her/hers) Co-Author: – Henry Ford Hospital Mayur Ramesh, MD"
312,1498409,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498409&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMzAw,2:45 PM – 3:00 PM US PT,,"Presenting Author: – National Center for Child Health and Development Chikara Ogimi, MD, PhD (he/him/his) Co-Author: – Fred Hutchinson Cancer Center Hu Xie, MS Co-Author: – Fred Hutchinson Cancer Center; Seattle Children's Hospital Alpana waghmare, MD Co-Author: – Fred Hutchinson Cancer Center Keith R. Jerome, MD PhD Co-Author: – Fred Hutchinson Cancer Center Wendy M. Leisenring, ScD Co-Author: – University of Washington/Fred Hutchinson Cancer Research Center Masumi Ueda, MD Co-Author: – Fred Hutchinson Cancer Research Center; University of Washington Paul A. Carpenter, MB. BS., BSc. (Med) Co-Author: – Seattle Children’s Hospital Janet A. Englund, MD Co-Author: – Fred Hutchinson Cancer Center Michael J. Boeckh, MD PhD"
314,1498424,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498424&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk5,1:45 PM – 2:00 PM US PT,Intrapartum Antibiotic Exposure and Infectious Diseases in Childhood - A Population-based Cohort Study,"Presenting Author: – University of Oulu Mikael Hakkola, MD (he/him/his) Co-Author: – University of Oulu Sofia Ainonen, MD Co-Author: – University of Oulu Eveliina Ronkainen, PhD Co-Author: – University of Oulu Minna Honkila, PhD Co-Author: – University of Oulu Marika Paalanne, PhD Co-Author: – University of Oulu Tytti Pokka, Msc Co-Author: – University of Oulu Eero Kajantie, Prof Co-Author: – University of Oulu Niko Paalanne, PhD Co-Author: – University of Oulu Terhi Ruuska, Prof"
314,1498420,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498420&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk5,2:00 PM – 2:15 PM US PT,Retrospective Review of Management of Acute Otitis Media in a Canadian Pediatric Emergency Department,"Presenting Author: – Children’s Hospital of Eastern Ontario Gunjan Mhapankar, MD, FRCPC (she/her/hers) Co-Author: – Alberta Children's Hospital Carsten Krueger, MD, FRCPC Co-Author: – Children’s Hospital of Eastern Ontario Waleed Alqurashi, MD, FRCPC Co-Author: – Children’s Hospital of Eastern Ontario Research Institute Ewa Sucha, n/a Co-Author: – Children’s Hospital of Eastern Ontario Research Institute Richard Webster, PhD Co-Author: – Children's Hospital of Eastern Ontario Jennifer Bowes, MSc Co-Author: – Children's Hospital of Eastern Ontario Nicole Le Saux, MD"
314,1498416,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498416&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk5,2:15 PM – 2:30 PM US PT,Impact of 24/7 Rapid Diagnostic Testing Pharmacist Interventions and Infectious Diseases Consultation in Pediatric Bacteremia,"Presenting Author: – Loma Linda University School of Pharmacy Catherine Ann C. Aquino, PharmD Co-Author: – Loma Linda University School of Pharmacy Paul Gavaza, PhD Co-Author: – Children's Hospital of Philadelphia Maulin Soneji, MD Co-Author: – Loma Linda University Children's Hospital & School of Pharmacy Noreen Chan Tompkins, PharmD, BCPS, APh (she/her/hers)"
314,1498412,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498412&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk5,2:30 PM – 2:45 PM US PT,Identifying Opportunities for Urine Culture Diagnostic Stewardship in a Pediatric Health System,"Co-Author: – Children's Hospital of Philadelphia Hee-won Yoon, MPH, CIC Co-Author: – Children's Hospital of Philadelphia Didien Meyahnwi, MD, MPH Co-Author: – Children's Hospital of Philadelphia Kathleen Chiotos, MD, MSCE (she/her/hers) Co-Author: – Children's Hospital of Philadelphia Michelle Dunn, MD Co-Author: – Children's Hospital of Philadelphia Rebecca Green, MD Co-Author: – Children's Hospital of Philadelphia Brandon Ku, MD Co-Author: – Children's Hospital of Philadelphia Charmaine Mutucumarana, MD Co-Author: – Children's Hospital of Philadelphia Maya Overland, MD, PhD Co-Author: – Children's Hospital of Philadelphia Tracey Polsky, MD, PhD Co-Author: – Children's Hospital of Philadelphia Sharer Gwyneth, MSN Co-Author: – Children's Hospital of Philadelphia Kenneth Smith, PhD Co-Author: – Children's Hospital of Philadelphia Sanjeev K. Swami, MD Presenting Author: – Children's Hospital of Philadelphia Rebecca Same, MD (she/her/hers)"
314,1498408,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498408&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk5,2:45 PM – 3:00 PM US PT,Implementation of Methicillin Resistant Staphylococcus Aureus (MRSA) Nasal Polymerase Chain Reaction (PCR) Swabs in Pediatric Patients,"Presenting Author: – Prisma Health Upstate - Greenville Memorial Hospital Hannah Bischoff, PharmD (she/her/hers) Co-Author: – Prisma Health Upstate - Greenville Memorial Hospital Heather Hughes, PharmD, BCPPS Co-Author: – Prisma Health Upstate - Greenville Memorial Hospital Beth Addington, PharmD Co-Author: – Prisma Health Sarah Withers, PharmD, MS, BCIDP (she/her/hers) Co-Author: – Prisma Health Upstate - Greenville Memorial Hospital Katherine Richardson, MD Co-Author: – Prisma Health Upstate - Greenville Memorial Hospital Carmen Faulkner-Fennell, PharmD"
315,1498423,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498423&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk3,1:45 PM – 2:00 PM US PT,Concordance of UTI Antibiotic Treatments with Facility-Specific Antibiograms in Nursing Homes,"Presenting Author: – University of Wisconsin School of Medicine and Public Health Madeline C. Langenstroer, MPH (she/her/hers) Co-Author: – University of Wisconsin School of Medicine and Public Health Sally Jolles, MA, MS Co-Author: – University of Wisconsin School of Medicine and Public Health Christopher J. Crnich, MD, PhD (he/him/his) Co-Author: – VA Northeast Ohio Healthcare System Robin Jump, MD, PhD Co-Author: – VA Northeast Ohio Healthcare System Brigid Wilson, PhD (she/her/hers) Co-Author: – Louis Stokes Cleveland VA Medical Center Taissa A. Bej, MS (she/her/hers) Co-Author: – Louis Stokes Cleveland VA Medical Center Corinne Kowal, BS Co-Author: – VA Northeast Ohio Healthcare System Oteshia Hicks, BA Co-Author: – University of Wisconsin School of Medicine and Public Health Lindsay Taylor, MD, MS (she/her/hers) Co-Author: – University of Wisconsin School of Medicine and Public Health Grace Multhauf, BS Co-Author: – Oregon State University Jon P. Furuno, PhD Co-Author: – Yale New Haven Hospital Evita T. Santos, PharmD Co-Author: – Oregon Health and Science University Hailey Shilling, BS Co-Author: – Oregon State University College of Pharmacy Michelle H. Zhou, PharmD Co-Author: – University of Pittsburgh David A. Nace, MD MPH Co-Author: – UPMC Senior Communities Theresa N. Murillo, RN, BSN, IP-BC, LTC-CIP Co-Author: – UPMC Senior Communities Krishnendu Mangal, MPH"
315,1498419,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498419&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk3,2:00 PM – 2:15 PM US PT,A Quality Improvement Endeavor to Improve Antibiotic Prescribing for Children with Acute Otitis Media in Emergency and Urgent Care Settings,"Presenting Author: – University of Colorado/Children's Hospital Colorado Joana Dimo, DO (she/her/hers) Co-Author: – University of Colorado/Children's Hospital Colorado Matthew J. Weber, MPH Co-Author: – Children's Hospital Colorado Meghan C. Birkholz, MSPH Co-Author: – University of Colorado/Children's Hospital Colorado Irina Topoz, M.D. Co-Author: – University of Colorado School of Medicine Nicole M. Poole, MD, MPH (she/her/hers)"
315,1498415,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498415&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk3,2:15 PM – 2:30 PM US PT,AMR-Informed Antibiotic Use Metrics,"Presenting Author: – Washington University School of Medicine Reid Goodman, MD Co-Author: – Washington University School of Medicine in St. Louis Alice Bewley, MS Co-Author: – Washington University School of Medicine Andrew Atkinson, PhD Co-Author: – Washington University in St. Louis Victoria J. Fraser, MD Co-Author: – Washington University School of Medicine M Cristina Vazquez Guillamet, MD"
315,1498411,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498411&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk3,2:30 PM – 2:45 PM US PT,Elevating Infectious Diseases Management: Impact of an Inpatient Pharmacist-Led Tele-Antimicrobial Stewardship Program Integrated within a Health System,"Presenting Author: – Northwell Health Bejoy Paul Maniara, PharmD, MBA, BCIDP, BCPS, BCCCP, AAHIVP (he/him/his) Co-Author: – Northwell Health Jomi Oommen, PharmD Co-Author: – Northwell Health Jeffery Thomas, PharmD Co-Author: – Northwell Health Catherine Millares-Sipin, PharmD"
315,1498407,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1498407&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIzMjk3,2:45 PM – 3:00 PM US PT,: A 92-Hospital Cluster Randomized Trial of telligent tewardship rompts to mprove eal-time mpiric Antibiotic Selection versus Routine Antibiotic Selection Practices for Patients with Skin and Soft Tissue Infections,"Presenting Author: – University of California, Irvine Shruti K. Gohil, MD, MPH Co-Author: – Texas A&M University System Health Science Center Edward J. Septimus, MD Co-Author: – University of Massachusetts Amherst Ken Kleinman, ScD Co-Author: – Department of Population Medicine, Harvard Pilgrim Health Care Institute Neha Varma, MPH Co-Author: – HCA Healthcare Kenneth E. Sands, MD, MPH Co-Author: – Division of Infectious Diseases, University of California, Irvine School of Medicine Amarah Mauricio, MPH Co-Author: – Department of Population Medicine, Harvard Pilgrim Healthcare Institute, Harvard Medical School Taliser R. Avery, MS Co-Author: – Department of Population Medicine, Harvard Pilgrim Healthcare Institute Selsebil Sljivo, MPH Co-Author: – HCA Healthcare Risa Rahm, PharmD Co-Author: – HCA Healthcare Kaleb Roemer, PharmD Co-Author: – HCA Healthcare William S. Cooper, PharmD Co-Author: – HCA Healthcare Laura E. McLean, M.Ed. Co-Author: – HCA Healthcare Naoise G. Nickolay, RPh Co-Author: – HCA Healthcare Russell Poland, PhD Co-Author: – Rush Medical College Robert A. Weinstein, MD Co-Author: – HCA Healthcare Samir M. Fakhry, MD, MSc Co-Author: – HCA Healthcare Jeffrey Guy, MD MSc Co-Author: – HCA Healthcare Julia Moody, MS Co-Author: – Department of Population Medicine, Harvard Pilgrim Healthcare Institute Micaela H. Coady, MS Co-Author: – HCA Healthcare Kimberly Smith, MBA Co-Author: – HCA Healthcare Brittany Meador, BS Co-Author: – Department of Population Medicine, Harvard Pilgrim Healthcare Institute Allison Froman, MPH Co-Author: – Department of Population Medicine, Harvard Pilgrim Healthcare Institute Katyuska Eibensteiner, BA Co-Author: – Rush University Medical Center Mary K. Hayden, MD Co-Author: – Brigham & Women's Hospital David W. Kubiak, PharmD, BCPS, BCIDP, FIDSA Co-Author: – HCA Healthcare Chenette Burks, PharmD Co-Author: – HCA Healthcare L. Hayley Burgess, PharmD Co-Author: – HCA Healthcare Karla Miller, PharmD Co-Author: – Dartmouth Hitchcock Medical Center Michael S. Calderwood, MD, MPH (he/him/his) Co-Author: – The Joint Commission Jonathan B. Perlin, MD, PhD Co-Author: – HCA Healthcare Michael Cuffe, MD, MBA Co-Author: – Department of Population Medicine, Harvard Pilgrim Health Care Institute and Harvard Medical School, Boston, MA, USA Richard Platt, MD, MSc Co-Author: – University of California, Irvine School of Medicine Susan Huang, MD, MPH"
316,1491613,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1491613&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDA5ODA4,1:45 PM – 3:00 PM US PT,Case Presentation #1,"Case Presenter: – Jackson Memorial Hospital/ University of Miami Maria D. Morel Almonte, MD (she/her/hers) Co-Author: – Jackson Memorial Hospital/University of Miami Carlos E. Plazola, MD Co-Author: – Mt Sinai Medical Center Angel Porras, MD Co-Author: – Jackson Memorial Hospital/University of Miami Grace Amable, MD Co-Author: – University of Miami Hospital Jordan Colson, MD Co-Author: – Jackson Memorial Hospital/University Miami Laura Beauchamps, MD Co-Author: – Jackson Memorial Hospital/University of Miami Candice A. Sternberg, MD"
316,1491615,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1491615&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDA5ODA4,1:45 PM – 3:00 PM US PT,Case Presentation #2,"Case Presenter: – Yale School of Medicine Maria Koshy, MD Co-Author: – Yale School of Medicine Shana Gleeson, MD Co-Author: – Yale School of Medicine Matthew Grant, MD Co-Author: – Yale School of Medicine Carrie Flynn, n/a Co-Author: – Yale School of Medicine Jennifer McNiff, MD"
316,1491614,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1491614&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDA5ODA4,1:45 PM – 3:00 PM US PT,Case Presentation #3,"Case Presenter: – UTMB Galveston Daniel Stanton, MD (he/him/his) Co-Author: – University of Texas Medical Branch A Clinton Clinton White, Jr., MD Co-Author: – The University of Texas Medical Branch David Reynoso, MD, PhD"
316,1491617,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1491617&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDA5ODA4,1:45 PM – 3:00 PM US PT,Case Presentation # 4,"Case Presenter: – Alma Mater Studiorum - Università di Bologna Maria Eugenia Giacomini, MD (she/her/hers)"
316,1491616,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1491616&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDA5ODA4,1:45 PM – 3:00 PM US PT,Case Presentation # 5,"Case Presenter: – Yale School of Medicine Lara K. Rotter, MD, PhD (she/her/hers)"
319,1407915,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407915&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEwMTcw,3:15 PM – 3:50 PM US PT,TB After 3HP: Assessing the durability of TB prevention in a high-incidence island,"Speaker: – Centers for Disease Control and Prevention Richard J. Brostrom, MD-MSPH (he/him/his)"
319,1407914,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407914&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEwMTcw,3:50 PM – 4:30 PM US PT,Less is More: Shortening TB Preventive Therapy,"Speaker: – Johns Hopkins University School of Medicine Sonya Krishnan, MD, MHS (she/her/hers)"
320,1407932,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407932&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTcz,3:15 PM – 3:40 PM US PT,Epidemiology of Antimicrobial-Resistant Infections in North America and East Asia,"Speaker: – Nagasaki University Katsunori Yanagihara, MD, PhD"
320,1407931,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407931&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTcz,3:40 PM – 4:05 PM US PT,Antimicrobial Treatment Guidelines and their Rationale in Japan,"Speaker: – National Center for Global Health and Medicine Kayoko Hayakawa, Md, PhD"
320,1407930,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407930&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTcz,4:05 PM – 4:30 PM US PT,This is How we Do It: US Approach to Antimicrobial Stewardship Guidelines,"Speaker: – Intermountain Healthcare Payal K. Patel, MD, MPH, FIDSA (she/her/hers)"
321,1407940,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407940&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTY2,3:15 PM – 3:40 PM US PT,Increasing Access to Novel Therapeutics in Public Health Emergencies,"Speaker: – New York City Department of Health and Mental Hygiene Tristan D. McPherson, MD (he/him/his)"
321,1407941,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407941&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTY2,3:40 PM – 4:05 PM US PT,Public health efforts to improve hepatitis C care and treatment in Los Angeles,"Speaker: – Los Angeles County DPH Prabhu Gounder, MD, MPH"
321,1407939,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407939&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTY2,4:05 PM – 4:30 PM US PT,Controlling the regional spread of MDROs,"Speaker: – Washington State Department of Health Marisa A. D'Angeli, MD, MPH (she/her/hers)"
322,1407995,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407995&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTU4,3:15 PM – 3:40 PM US PT,"Let’s Get Real: Using Virtual and Extended Reality for Infection Prevention, Control Training and Education of Front Line Staff","Speaker: – Yale School of Medicine Kimberly Hieftje, PhD (she/her/hers)"
322,1407994,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1407994&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTU4,3:40 PM – 4:05 PM US PT,Here’s a (VR) App for That: Addressing Human Factors via Headsets & Beyond,"Speaker: – Emory University School of Medicine Joel M. Mumma, PhD (he/him/his)"
322,1402361,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1402361&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyMTU4,4:05 PM – 4:30 PM US PT,Using VR to Teach IPC Foundations and Cleaning and Disinfection of Portable Medical Equipment,"Speaker: – Massachusetts General Hospital Andrea S. Greenfield, MSN RN-BC CIC (she/her/hers)"
323,1408068,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408068&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIxNzQ1,3:15 PM – 3:40 PM US PT,My Pathway: From a Summer Program to ID Faculty,Speaker: Carolee Estelle
323,1408067,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408067&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIxNzQ1,3:40 PM – 4:05 PM US PT,Being INSPIREd: My Experience in an Undergraduate ID Summer Program,Speaker: – Emory University Yasha Joseph (she/her/hers)
323,1408066,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408066&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDIxNzQ1,4:05 PM – 4:30 PM US PT,Preparing Diverse Students for Successful Careers in ID,"Speaker: – UVA Health Taison Bell, MD, MBA"
324,1408081,http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=/ajaxcalls/PresentationInfo.asp?PresentationID=1408081&returl=YWpheGNhbGxzL3Nlc3Npb25pbmZvLmFzcD9QcmVzZW50YXRpb25JRD0xNDEyNzkz,3:15 PM – 3:40 PM US PT,Helping the Host before things Go Viral: Immunotherapy of Viral Infections,"Speaker: – McGill University Health Centre Donald Vinh, MD"
