Id,Pres ID,time,title,presenter
311,1498414,2:30 PM - 2:45 PM,"Long-Acting Injectable HIV Treatment in Individuals with Adherence Challenges: Real-World Insights from Southern CaliforniaPresenting Author:  Elizabeth Hastie, MD (she/her/hers) – UCSDCo-Author:  Lucas Hill, PharmD, AAHIVP – University of California, San DiegoCo-Author:  laura Bamford, MD – UCSDCo-Author:  Thomas CS Martin, MD – University of California San Diego","Presenting Author:  Elizabeth Hastie, MD (she/her/hers) – UCSDCo-Author:  Lucas Hill, PharmD, AAHIVP – University of California, San DiegoCo-Author:  laura Bamford, MD – UCSDCo-Author:  Thomas CS Martin, MD – University of California San Diego"
311,1498410,2:45 PM - 3:00 PM,"Hepatitis B Screening Among Persons With HIV Receiving Care from the U.S. Department of Veterans AffairsCo-Author:  Stephen Stone, MD – Washington D.C. VA Medical Center/George Washington UniversityPresenting Author:  Rachel R. Lee, DO (she/her/hers) – Washington D.C. VA Medical Center/George Washington UniversityCo-Author:  Lauren Beste, MD, MSc – VA Puget Sound Health Care SystemCo-Author:  Elliott Lowy, Ph.D. – VA Puget SoundCo-Author:  David Ross, M.D. – Office of Specialty Care Services, Veterans Health AdministrationCo-Author:  Amy Weintrob, MD – Washington DC VA Medical Center/ George Washington UniversityCo-Author:  Rachel V. Denyer, MD MRCP – Washington DC VA Medical Center/ George Washington University","Co-Author:  Stephen Stone, MD – Washington D.C. VA Medical Center/George Washington UniversityPresenting Author:  Rachel R. Lee, DO (she/her/hers) – Washington D.C. VA Medical Center/George Washington UniversityCo-Author:  Lauren Beste, MD, MSc – VA Puget Sound Health Care SystemCo-Author:  Elliott Lowy, Ph.D. – VA Puget SoundCo-Author:  David Ross, M.D. – Office of Specialty Care Services, Veterans Health AdministrationCo-Author:  Amy Weintrob, MD – Washington DC VA Medical Center/ George Washington UniversityCo-Author:  Rachel V. Denyer, MD MRCP – Washington DC VA Medical Center/ George Washington University"
312,1498425,1:45 PM - 2:00 PM,"Transplant Transmitted Infectious Among Recipients of Drowned Donor Organs: A Six Year DTAC Experience Co-Author:  Rachel A. Miller, MD – Duke UniversityPresenting Author:  Dong Heun Lee, MD (he/him/his) – University of California San FranciscoCo-Author:  Helen S. Te, MD – Center for Liver Diseases, University of Chicago MedicineCo-Author:  Anna Hughart, RN BSN – Mayo ClinicCo-Author:  Maheen Abidi, MD, FAST – University of Colorado Anschutz Medical CampusCo-Author:  Gerald J. Berry, MD – Department of Pathology, Stanford University School of MedicineCo-Author:  Lara A. Danziger-Isakov, MD, MPH – Cincinnati Children's HospitalCo-Author:  Cynthia E. Fisher, MD, MPH – University of WashingtonCo-Author:  Dzhuliyana Handarova, MPH (she/her/hers) – United Network for Organ SharingCo-Author:  Chak-Sum Ho, MS, PhD – Gift of Hope Organ and Tissue Donor NetworkCo-Author:  Riki Graves, MHA – Houston Methodist HospitalCo-Author:  Michelle Kittleson, MD, PhD – Department of Cardiology, Smidt Heart Institute, Cedars-Sinai Medical CenterCo-Author:  Charles Marboe, MD – NY Presbyterian Hospital/Columbia Univ Medical CenterCo-Author:  Marty T. Sellers, MD, MPH – DCI Donor Services, Inc.Co-Author:  Sarah Taimur, MD – Icahn School of Medicine at Mount SinaiCo-Author:  Tanvi S. Sharma, MD, MPH (she/her/hers) – Boston Children's HospitalCo-Author:  Anil J. Trindade, MD – Division of Allergy, Pulmonary and Critical Care Medicine, Vanderbilt University Medical CenterCo-Author:  R Patrick Wood, MD – LifeGift Organ Donation CenterCo-Author:  Lorenzo Zaffiri, MD – Division of Pulmonary Medicine, Cedars-Sinai Medical CenterCo-Author:  Tamika Watkins, MPH – United Network for Organ SharingCo-Author:  Stephanie M. Pouch, MD, MS, FAST – Emory University School of Medicine","Co-Author:  Rachel A. Miller, MD – Duke UniversityPresenting Author:  Dong Heun Lee, MD (he/him/his) – University of California San FranciscoCo-Author:  Helen S. Te, MD – Center for Liver Diseases, University of Chicago MedicineCo-Author:  Anna Hughart, RN BSN – Mayo ClinicCo-Author:  Maheen Abidi, MD, FAST – University of Colorado Anschutz Medical CampusCo-Author:  Gerald J. Berry, MD – Department of Pathology, Stanford University School of MedicineCo-Author:  Lara A. Danziger-Isakov, MD, MPH – Cincinnati Children's HospitalCo-Author:  Cynthia E. Fisher, MD, MPH – University of WashingtonCo-Author:  Dzhuliyana Handarova, MPH (she/her/hers) – United Network for Organ SharingCo-Author:  Chak-Sum Ho, MS, PhD – Gift of Hope Organ and Tissue Donor NetworkCo-Author:  Riki Graves, MHA – Houston Methodist HospitalCo-Author:  Michelle Kittleson, MD, PhD – Department of Cardiology, Smidt Heart Institute, Cedars-Sinai Medical CenterCo-Author:  Charles Marboe, MD – NY Presbyterian Hospital/Columbia Univ Medical CenterCo-Author:  Marty T. Sellers, MD, MPH – DCI Donor Services, Inc.Co-Author:  Sarah Taimur, MD – Icahn School of Medicine at Mount SinaiCo-Author:  Tanvi S. Sharma, MD, MPH (she/her/hers) – Boston Children's HospitalCo-Author:  Anil J. Trindade, MD – Division of Allergy, Pulmonary and Critical Care Medicine, Vanderbilt University Medical CenterCo-Author:  R Patrick Wood, MD – LifeGift Organ Donation CenterCo-Author:  Lorenzo Zaffiri, MD – Division of Pulmonary Medicine, Cedars-Sinai Medical CenterCo-Author:  Tamika Watkins, MPH – United Network for Organ SharingCo-Author:  Stephanie M. Pouch, MD, MS, FAST – Emory University School of Medicine"
312,1498421,2:00 PM - 2:15 PM,"RSV Pre-F IgG levels in pediatric hematopoietic stem cell transplant (HCT) and leukemia/lymphoma patientsPresenting Author:  Alastair Murray, MD (he/him/his) – University of Washington/Seattle Children'sCo-Author:  Erica Clark, MS – University of WashingtonCo-Author:  Helen Y. Chu, MD, MPH – University of WashingtonCo-Author:  Janet A. Englund, MD – Seattle Childrenâ??s Hospital","Presenting Author:  Alastair Murray, MD (he/him/his) – University of Washington/Seattle Children'sCo-Author:  Erica Clark, MS – University of WashingtonCo-Author:  Helen Y. Chu, MD, MPH – University of WashingtonCo-Author:  Janet A. Englund, MD – Seattle Childrenâ??s Hospital"
312,1498417,2:15 PM - 2:30 PM,"Prospective Study of Cytomegalovirus (CMV) Reactivation in Patients with Multiple Myeloma Receiving anti-CD38 and BCMA Therapies: An Interim Data AnalysisPresenting Author:  Emily Baneman, MD – Icahn School of Medicine at Mount SinaiCo-Author:  Erin Moshier – TCI Biostatistics Shared Resource Facility, Institute for Healthcare Delivery Science, Department of Population Health Science & Policy, Icahn School of Medicine at Mount SinaiCo-Author:  Larysa Sanchez, MD – Icahn School of Medicine at Mount SinaiCo-Author:  Meenakshi M. Rana, MD (she/her/hers) – Icahn School of Medicine at Mount SinaiCo-Author:  Samantha E. Jacobs, MD, MS – Icahn School of Medicine at Mount Sinai","Presenting Author:  Emily Baneman, MD – Icahn School of Medicine at Mount SinaiCo-Author:  Erin Moshier – TCI Biostatistics Shared Resource Facility, Institute for Healthcare Delivery Science, Department of Population Health Science & Policy, Icahn School of Medicine at Mount SinaiCo-Author:  Larysa Sanchez, MD – Icahn School of Medicine at Mount SinaiCo-Author:  Meenakshi M. Rana, MD (she/her/hers) – Icahn School of Medicine at Mount SinaiCo-Author:  Samantha E. Jacobs, MD, MS – Icahn School of Medicine at Mount Sinai"
312,1498413,2:30 PM - 2:45 PM,"Comparison of Clinical Risk Factors, Outcomes and Molecular Epidemiology of ESBL and non-ESBL Enterobacterales Bacteremia in Solid Organ Transplant RecipientsPresenting Author:  Zachary W. Hanna, DO – Henry Ford HealthCo-Author:  Navina K. Birk, MD – Henry Ford HospitalCo-Author:  George J. Alangaden, M.D. – Henry Ford HealthCo-Author:  Geehan Suleyman, MD (she/her/hers) – Henry Ford HealthCo-Author:  Jagjeet Kaur, PhD (she/her/hers) – Henry Ford HealthCo-Author:  Mayur Ramesh, MD – Henry Ford Hospital","Presenting Author:  Zachary W. Hanna, DO – Henry Ford HealthCo-Author:  Navina K. Birk, MD – Henry Ford HospitalCo-Author:  George J. Alangaden, M.D. – Henry Ford HealthCo-Author:  Geehan Suleyman, MD (she/her/hers) – Henry Ford HealthCo-Author:  Jagjeet Kaur, PhD (she/her/hers) – Henry Ford HealthCo-Author:  Mayur Ramesh, MD – Henry Ford Hospital"
312,1498409,2:45 PM - 3:00 PM,"Novel Factors Predicting Mortality in Allogeneic Hematopoietic Cell Transplantation Recipients with Viral Upper Respiratory Tract InfectionPresenting Author:  Chikara Ogimi, MD, PhD (he/him/his) – National Center for Child Health and DevelopmentCo-Author:  Hu Xie, MS – Fred Hutchinson Cancer CenterCo-Author:  Alpana waghmare, MD – Fred Hutchinson Cancer Center; Seattle Children's HospitalCo-Author:  Keith R. Jerome, MD PhD – Fred Hutchinson Cancer CenterCo-Author:  Wendy M. Leisenring, ScD – Fred Hutchinson Cancer CenterCo-Author:  Masumi Ueda, MD – University of Washington/Fred Hutchinson Cancer Research CenterCo-Author:  Paul A. Carpenter, MB. BS., BSc. (Med) – Fred Hutchinson Cancer Research Center; University of WashingtonCo-Author:  Janet A. Englund, MD – Seattle Childrenâ??s HospitalCo-Author:  Michael J. Boeckh, MD PhD – Fred Hutchinson Cancer Center","Presenting Author:  Chikara Ogimi, MD, PhD (he/him/his) – National Center for Child Health and DevelopmentCo-Author:  Hu Xie, MS – Fred Hutchinson Cancer CenterCo-Author:  Alpana waghmare, MD – Fred Hutchinson Cancer Center; Seattle Children's HospitalCo-Author:  Keith R. Jerome, MD PhD – Fred Hutchinson Cancer CenterCo-Author:  Wendy M. Leisenring, ScD – Fred Hutchinson Cancer CenterCo-Author:  Masumi Ueda, MD – University of Washington/Fred Hutchinson Cancer Research CenterCo-Author:  Paul A. Carpenter, MB. BS., BSc. (Med) – Fred Hutchinson Cancer Research Center; University of WashingtonCo-Author:  Janet A. Englund, MD – Seattle Childrenâ??s HospitalCo-Author:  Michael J. Boeckh, MD PhD – Fred Hutchinson Cancer Center"
314,1498424,1:45 PM - 2:00 PM,"Intrapartum Antibiotic Exposure and Infectious Diseases in Childhood - A Population-based Cohort StudyPresenting Author:  Mikael Hakkola, MD (he/him/his) – University of OuluCo-Author:  Sofia Ainonen, MD – University of OuluCo-Author:  Eveliina Ronkainen, PhD – University of OuluCo-Author:  Minna Honkila, PhD – University of OuluCo-Author:  Marika Paalanne, PhD – University of OuluCo-Author:  Tytti Pokka, Msc – University of OuluCo-Author:  Eero Kajantie, Prof – University of OuluCo-Author:  Niko Paalanne, PhD – University of OuluCo-Author:  Terhi Ruuska, Prof – University of Oulu","Presenting Author:  Mikael Hakkola, MD (he/him/his) – University of OuluCo-Author:  Sofia Ainonen, MD – University of OuluCo-Author:  Eveliina Ronkainen, PhD – University of OuluCo-Author:  Minna Honkila, PhD – University of OuluCo-Author:  Marika Paalanne, PhD – University of OuluCo-Author:  Tytti Pokka, Msc – University of OuluCo-Author:  Eero Kajantie, Prof – University of OuluCo-Author:  Niko Paalanne, PhD – University of OuluCo-Author:  Terhi Ruuska, Prof – University of Oulu"
314,1498420,2:00 PM - 2:15 PM,"Retrospective Review of Management of Acute Otitis Media in a Canadian Pediatric Emergency DepartmentPresenting Author:  Gunjan Mhapankar, MD, FRCPC (she/her/hers) – Childrenâ??s Hospital of Eastern OntarioCo-Author:  Carsten Krueger, MD, FRCPC – Alberta Children's HospitalCo-Author:  Waleed Alqurashi, MD, FRCPC – Childrenâ??s Hospital of Eastern OntarioCo-Author:  Ewa Sucha, n/a – Childrenâ??s Hospital of Eastern Ontario Research InstituteCo-Author:  Richard Webster, PhD – Childrenâ??s Hospital of Eastern Ontario Research InstituteCo-Author:  Jennifer Bowes, MSc – Children's Hospital of Eastern OntarioCo-Author:  Nicole Le Saux, MD – Children's Hospital of Eastern Ontario","Presenting Author:  Gunjan Mhapankar, MD, FRCPC (she/her/hers) – Childrenâ??s Hospital of Eastern OntarioCo-Author:  Carsten Krueger, MD, FRCPC – Alberta Children's HospitalCo-Author:  Waleed Alqurashi, MD, FRCPC – Childrenâ??s Hospital of Eastern OntarioCo-Author:  Ewa Sucha, n/a – Childrenâ??s Hospital of Eastern Ontario Research InstituteCo-Author:  Richard Webster, PhD – Childrenâ??s Hospital of Eastern Ontario Research InstituteCo-Author:  Jennifer Bowes, MSc – Children's Hospital of Eastern OntarioCo-Author:  Nicole Le Saux, MD – Children's Hospital of Eastern Ontario"
314,1498416,2:15 PM - 2:30 PM,"Impact of 24/7 Rapid Diagnostic Testing Pharmacist Interventions and Infectious Diseases Consultation in Pediatric Staphylococcus aureus BacteremiaPresenting Author:  Catherine Ann C. Aquino, PharmD – Loma Linda University School of PharmacyCo-Author:  Paul Gavaza, PhD – Loma Linda University School of PharmacyCo-Author:  Maulin Soneji, MD – Children's Hospital of PhiladelphiaCo-Author:  Noreen Chan Tompkins, PharmD, BCPS, APh (she/her/hers) – Loma Linda University Children's Hospital & School of Pharmacy","Presenting Author:  Catherine Ann C. Aquino, PharmD – Loma Linda University School of PharmacyCo-Author:  Paul Gavaza, PhD – Loma Linda University School of PharmacyCo-Author:  Maulin Soneji, MD – Children's Hospital of PhiladelphiaCo-Author:  Noreen Chan Tompkins, PharmD, BCPS, APh (she/her/hers) – Loma Linda University Children's Hospital & School of Pharmacy"
314,1498412,2:30 PM - 2:45 PM,"Identifying Opportunities for Urine Culture Diagnostic Stewardship in a Pediatric Health SystemCo-Author:  Hee-won Yoon, MPH, CIC – Children's Hospital of PhiladelphiaCo-Author:  Didien Meyahnwi, MD, MPH – Children's Hospital of PhiladelphiaCo-Author:  Kathleen Chiotos, MD, MSCE (she/her/hers) – Children's Hospital of PhiladelphiaCo-Author:  Michelle Dunn, MD – Children's Hospital of PhiladelphiaCo-Author:  Rebecca Green, MD – Children's Hospital of PhiladelphiaCo-Author:  Brandon Ku, MD – Children's Hospital of PhiladelphiaCo-Author:  Charmaine Mutucumarana, MD – Children's Hospital of PhiladelphiaCo-Author:  Maya Overland, MD, PhD – Children's Hospital of PhiladelphiaCo-Author:  Tracey Polsky, MD, PhD – Children's Hospital of PhiladelphiaCo-Author:  Sharer Gwyneth, MSN – Children's Hospital of PhiladelphiaCo-Author:  Kenneth Smith, PhD – Children's Hospital of PhiladelphiaCo-Author:  Sanjeev K. Swami, MD – Children's Hospital of PhiladelphiaPresenting Author:  Rebecca Same, MD (she/her/hers) – Children's Hospital of Philadelphia","Co-Author:  Hee-won Yoon, MPH, CIC – Children's Hospital of PhiladelphiaCo-Author:  Didien Meyahnwi, MD, MPH – Children's Hospital of PhiladelphiaCo-Author:  Kathleen Chiotos, MD, MSCE (she/her/hers) – Children's Hospital of PhiladelphiaCo-Author:  Michelle Dunn, MD – Children's Hospital of PhiladelphiaCo-Author:  Rebecca Green, MD – Children's Hospital of PhiladelphiaCo-Author:  Brandon Ku, MD – Children's Hospital of PhiladelphiaCo-Author:  Charmaine Mutucumarana, MD – Children's Hospital of PhiladelphiaCo-Author:  Maya Overland, MD, PhD – Children's Hospital of PhiladelphiaCo-Author:  Tracey Polsky, MD, PhD – Children's Hospital of PhiladelphiaCo-Author:  Sharer Gwyneth, MSN – Children's Hospital of PhiladelphiaCo-Author:  Kenneth Smith, PhD – Children's Hospital of PhiladelphiaCo-Author:  Sanjeev K. Swami, MD – Children's Hospital of PhiladelphiaPresenting Author:  Rebecca Same, MD (she/her/hers) – Children's Hospital of Philadelphia"
314,1498408,2:45 PM - 3:00 PM,"Implementation of Methicillin Resistant Staphylococcus Aureus (MRSA) Nasal Polymerase Chain Reaction (PCR) Swabs in Pediatric PatientsPresenting Author:  Hannah Bischoff, PharmD (she/her/hers) – Prisma Health Upstate - Greenville Memorial HospitalCo-Author:  Heather Hughes, PharmD, BCPPS – Prisma Health Upstate - Greenville Memorial HospitalCo-Author:  Beth Addington, PharmD – Prisma Health Upstate - Greenville Memorial HospitalCo-Author:  Sarah Withers, PharmD, MS, BCIDP (she/her/hers) – Prisma HealthCo-Author:  Katherine Richardson, MD – Prisma Health Upstate - Greenville Memorial HospitalCo-Author:  Carmen Faulkner-Fennell, PharmD – Prisma Health Upstate - Greenville Memorial Hospital","Presenting Author:  Hannah Bischoff, PharmD (she/her/hers) – Prisma Health Upstate - Greenville Memorial HospitalCo-Author:  Heather Hughes, PharmD, BCPPS – Prisma Health Upstate - Greenville Memorial HospitalCo-Author:  Beth Addington, PharmD – Prisma Health Upstate - Greenville Memorial HospitalCo-Author:  Sarah Withers, PharmD, MS, BCIDP (she/her/hers) – Prisma HealthCo-Author:  Katherine Richardson, MD – Prisma Health Upstate - Greenville Memorial HospitalCo-Author:  Carmen Faulkner-Fennell, PharmD – Prisma Health Upstate - Greenville Memorial Hospital"
315,1498423,1:45 PM - 2:00 PM,"Concordance of UTI Antibiotic Treatments with Facility-Specific Antibiograms in Nursing HomesPresenting Author:  Madeline C. Langenstroer, MPH (she/her/hers) – University of Wisconsin School of Medicine and Public HealthCo-Author:  Sally Jolles, MA, MS – University of Wisconsin School of Medicine and Public HealthCo-Author:  Christopher J. Crnich, MD, PhD (he/him/his) – University of Wisconsin School of Medicine and Public HealthCo-Author:  Robin Jump, MD, PhD – VA Northeast Ohio Healthcare SystemCo-Author:  Brigid Wilson, PhD (she/her/hers) – VA Northeast Ohio Healthcare SystemCo-Author:  Taissa A. Bej, MS (she/her/hers) – Louis Stokes Cleveland VA Medical CenterCo-Author:  Corinne Kowal, BS – Louis Stokes Cleveland VA Medical CenterCo-Author:  Oteshia Hicks, BA – VA Northeast Ohio Healthcare SystemCo-Author:  Lindsay Taylor, MD, MS (she/her/hers) – University of Wisconsin School of Medicine and Public HealthCo-Author:  Grace Multhauf, BS – University of Wisconsin School of Medicine and Public HealthCo-Author:  Jon P. Furuno, PhD – Oregon State UniversityCo-Author:  Evita T. Santos, PharmD – Yale New Haven HospitalCo-Author:  Hailey Shilling, BS – Oregon Health and Science UniversityCo-Author:  Michelle H. Zhou, PharmD – Oregon State University College of PharmacyCo-Author:  David A. Nace, MD MPH – University of PittsburghCo-Author:  Theresa N. Murillo, RN, BSN, IP-BC, LTC-CIP – UPMC Senior CommunitiesCo-Author:  Krishnendu Mangal, MPH – UPMC Senior Communities","Presenting Author:  Madeline C. Langenstroer, MPH (she/her/hers) – University of Wisconsin School of Medicine and Public HealthCo-Author:  Sally Jolles, MA, MS – University of Wisconsin School of Medicine and Public HealthCo-Author:  Christopher J. Crnich, MD, PhD (he/him/his) – University of Wisconsin School of Medicine and Public HealthCo-Author:  Robin Jump, MD, PhD – VA Northeast Ohio Healthcare SystemCo-Author:  Brigid Wilson, PhD (she/her/hers) – VA Northeast Ohio Healthcare SystemCo-Author:  Taissa A. Bej, MS (she/her/hers) – Louis Stokes Cleveland VA Medical CenterCo-Author:  Corinne Kowal, BS – Louis Stokes Cleveland VA Medical CenterCo-Author:  Oteshia Hicks, BA – VA Northeast Ohio Healthcare SystemCo-Author:  Lindsay Taylor, MD, MS (she/her/hers) – University of Wisconsin School of Medicine and Public HealthCo-Author:  Grace Multhauf, BS – University of Wisconsin School of Medicine and Public HealthCo-Author:  Jon P. Furuno, PhD – Oregon State UniversityCo-Author:  Evita T. Santos, PharmD – Yale New Haven HospitalCo-Author:  Hailey Shilling, BS – Oregon Health and Science UniversityCo-Author:  Michelle H. Zhou, PharmD – Oregon State University College of PharmacyCo-Author:  David A. Nace, MD MPH – University of PittsburghCo-Author:  Theresa N. Murillo, RN, BSN, IP-BC, LTC-CIP – UPMC Senior CommunitiesCo-Author:  Krishnendu Mangal, MPH – UPMC Senior Communities"
315,1498419,2:00 PM - 2:15 PM,"A Quality Improvement Endeavor to Improve Antibiotic Prescribing for Children with Acute Otitis Media in Emergency and Urgent Care SettingsPresenting Author:  Joana Dimo, DO (she/her/hers) – University of Colorado/Children's Hospital ColoradoCo-Author:  Matthew J. Weber, MPH – University of Colorado/Children's Hospital ColoradoCo-Author:  Meghan C. Birkholz, MSPH – Children's Hospital ColoradoCo-Author:  Irina Topoz, M.D. – University of Colorado/Children's Hospital ColoradoCo-Author:  Nicole M. Poole, MD, MPH (she/her/hers) – University of Colorado School of Medicine","Presenting Author:  Joana Dimo, DO (she/her/hers) – University of Colorado/Children's Hospital ColoradoCo-Author:  Matthew J. Weber, MPH – University of Colorado/Children's Hospital ColoradoCo-Author:  Meghan C. Birkholz, MSPH – Children's Hospital ColoradoCo-Author:  Irina Topoz, M.D. – University of Colorado/Children's Hospital ColoradoCo-Author:  Nicole M. Poole, MD, MPH (she/her/hers) – University of Colorado School of Medicine"
315,1498415,2:15 PM - 2:30 PM,"AMR-Informed Antibiotic Use MetricsPresenting Author:  Reid Goodman, MD – Washington University School of MedicineCo-Author:  Alice Bewley, MS – Washington University School of Medicine in St. LouisCo-Author:  Andrew Atkinson, PhD – Washington University School of MedicineCo-Author:  Victoria J. Fraser, MD – Washington University in St. LouisCo-Author:  M Cristina Vazquez Guillamet, MD – Washington University School of Medicine","Presenting Author:  Reid Goodman, MD – Washington University School of MedicineCo-Author:  Alice Bewley, MS – Washington University School of Medicine in St. LouisCo-Author:  Andrew Atkinson, PhD – Washington University School of MedicineCo-Author:  Victoria J. Fraser, MD – Washington University in St. LouisCo-Author:  M Cristina Vazquez Guillamet, MD – Washington University School of Medicine"
315,1498411,2:30 PM - 2:45 PM,"Elevating Infectious Diseases Management: Impact of an Inpatient Pharmacist-Led Tele-Antimicrobial Stewardship Program Integrated within a Health SystemPresenting Author:  Bejoy Paul Maniara, PharmD, MBA, BCIDP, BCPS, BCCCP, AAHIVP (he/him/his) – Northwell HealthCo-Author:  Jomi Oommen, PharmD – Northwell HealthCo-Author:  Jeffery Thomas, PharmD – Northwell HealthCo-Author:  Catherine Millares-Sipin, PharmD – Northwell Health","Presenting Author:  Bejoy Paul Maniara, PharmD, MBA, BCIDP, BCPS, BCCCP, AAHIVP (he/him/his) – Northwell HealthCo-Author:  Jomi Oommen, PharmD – Northwell HealthCo-Author:  Jeffery Thomas, PharmD – Northwell HealthCo-Author:  Catherine Millares-Sipin, PharmD – Northwell Health"
315,1498407,2:45 PM - 3:00 PM,"INSPIRE Trial: A 92-Hospital Cluster Randomized Trial of INtelligent Stewardship Prompts to Improve Real-time Empiric Antibiotic Selection versus Routine Antibiotic Selection Practices for Patients with Skin and Soft Tissue InfectionsPresenting Author:  Shruti K. Gohil, MD, MPH – University of California, IrvineCo-Author:  Edward J. Septimus, MD – Texas A&M University System Health Science CenterCo-Author:  Ken Kleinman, ScD – University of Massachusetts AmherstCo-Author:  Neha Varma, MPH – Department of Population Medicine, Harvard Pilgrim Health Care InstituteCo-Author:  Kenneth E. Sands, MD, MPH – HCA HealthcareCo-Author:  Amarah Mauricio, MPH – Division of Infectious Diseases, University of California, Irvine School of MedicineCo-Author:  Taliser R. Avery, MS – Department of Population Medicine, Harvard Pilgrim Healthcare Institute, Harvard Medical SchoolCo-Author:  Selsebil Sljivo, MPH – Department of Population Medicine, Harvard Pilgrim Healthcare InstituteCo-Author:  Risa Rahm, PharmD – HCA HealthcareCo-Author:  Kaleb Roemer, PharmD – HCA HealthcareCo-Author:  William S. Cooper, PharmD – HCA HealthcareCo-Author:  Laura E. McLean, M.Ed. – HCA HealthcareCo-Author:  Naoise G. Nickolay, RPh – HCA HealthcareCo-Author:  Russell Poland, PhD – HCA HealthcareCo-Author:  Robert A. Weinstein, MD – Rush Medical CollegeCo-Author:  Samir M. Fakhry, MD, MSc – HCA HealthcareCo-Author:  Jeffrey Guy, MD MSc – HCA HealthcareCo-Author:  Julia Moody, MS – HCA HealthcareCo-Author:  Micaela H. Coady, MS – Department of Population Medicine, Harvard Pilgrim Healthcare InstituteCo-Author:  Kimberly Smith, MBA – HCA HealthcareCo-Author:  Brittany Meador, BS – HCA HealthcareCo-Author:  Allison Froman, MPH – Department of Population Medicine, Harvard Pilgrim Healthcare InstituteCo-Author:  Katyuska Eibensteiner, BA – Department of Population Medicine, Harvard Pilgrim Healthcare InstituteCo-Author:  Mary K. Hayden, MD – Rush University Medical CenterCo-Author:  David W. Kubiak, PharmD, BCPS, BCIDP, FIDSA – Brigham & Women's HospitalCo-Author:  Chenette Burks, PharmD – HCA HealthcareCo-Author:  L. Hayley Burgess, PharmD – HCA HealthcareCo-Author:  Karla Miller, PharmD – HCA HealthcareCo-Author:  Michael S. Calderwood, MD, MPH (he/him/his) – Dartmouth Hitchcock Medical CenterCo-Author:  Jonathan B. Perlin, MD, PhD – The Joint CommissionCo-Author:  Michael Cuffe, MD, MBA – HCA HealthcareCo-Author:  Richard Platt, MD, MSc – Department of Population Medicine, Harvard Pilgrim Health Care Institute and Harvard Medical School, Boston, MA, USACo-Author:  Susan Huang, MD, MPH – University of California, Irvine School of Medicine","Presenting Author:  Shruti K. Gohil, MD, MPH – University of California, IrvineCo-Author:  Edward J. Septimus, MD – Texas A&M University System Health Science CenterCo-Author:  Ken Kleinman, ScD – University of Massachusetts AmherstCo-Author:  Neha Varma, MPH – Department of Population Medicine, Harvard Pilgrim Health Care InstituteCo-Author:  Kenneth E. Sands, MD, MPH – HCA HealthcareCo-Author:  Amarah Mauricio, MPH – Division of Infectious Diseases, University of California, Irvine School of MedicineCo-Author:  Taliser R. Avery, MS – Department of Population Medicine, Harvard Pilgrim Healthcare Institute, Harvard Medical SchoolCo-Author:  Selsebil Sljivo, MPH – Department of Population Medicine, Harvard Pilgrim Healthcare InstituteCo-Author:  Risa Rahm, PharmD – HCA HealthcareCo-Author:  Kaleb Roemer, PharmD – HCA HealthcareCo-Author:  William S. Cooper, PharmD – HCA HealthcareCo-Author:  Laura E. McLean, M.Ed. – HCA HealthcareCo-Author:  Naoise G. Nickolay, RPh – HCA HealthcareCo-Author:  Russell Poland, PhD – HCA HealthcareCo-Author:  Robert A. Weinstein, MD – Rush Medical CollegeCo-Author:  Samir M. Fakhry, MD, MSc – HCA HealthcareCo-Author:  Jeffrey Guy, MD MSc – HCA HealthcareCo-Author:  Julia Moody, MS – HCA HealthcareCo-Author:  Micaela H. Coady, MS – Department of Population Medicine, Harvard Pilgrim Healthcare InstituteCo-Author:  Kimberly Smith, MBA – HCA HealthcareCo-Author:  Brittany Meador, BS – HCA HealthcareCo-Author:  Allison Froman, MPH – Department of Population Medicine, Harvard Pilgrim Healthcare InstituteCo-Author:  Katyuska Eibensteiner, BA – Department of Population Medicine, Harvard Pilgrim Healthcare InstituteCo-Author:  Mary K. Hayden, MD – Rush University Medical CenterCo-Author:  David W. Kubiak, PharmD, BCPS, BCIDP, FIDSA – Brigham & Women's HospitalCo-Author:  Chenette Burks, PharmD – HCA HealthcareCo-Author:  L. Hayley Burgess, PharmD – HCA HealthcareCo-Author:  Karla Miller, PharmD – HCA HealthcareCo-Author:  Michael S. Calderwood, MD, MPH (he/him/his) – Dartmouth Hitchcock Medical CenterCo-Author:  Jonathan B. Perlin, MD, PhD – The Joint CommissionCo-Author:  Michael Cuffe, MD, MBA – HCA HealthcareCo-Author:  Richard Platt, MD, MSc – Department of Population Medicine, Harvard Pilgrim Health Care Institute and Harvard Medical School, Boston, MA, USACo-Author:  Susan Huang, MD, MPH – University of California, Irvine School of Medicine"
