url,date,sessionname,location,time,poster_id,presenters,title,trackname,error
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=50,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,695307,"[{'name': 'Rachel Oidtman, PhD', 'title': 'Associate Principal Scientist', 'affiliation': 'Merck & Co., Inc. Lansdale, Pennsylvania, United States'}, {'name': 'Giulio Meleleo, PhD', 'title': 'Wolfram Research, Inc.', 'affiliation': 'Champaign, Illinois, United States'}, {'name': 'Ian Matthews, PhD (he/him/his)', 'title': 'Snr Health Economics Manager', 'affiliation': 'MSD (UK) Ltd., Value, Access, and Devolved Nations (VAD) London, England, United Kingdom'}, {'name': 'Dionysios Ntais, n/a', 'title': 'MSD (UK) Ltd., Value, Access, and Devolved Nations (VAD)', 'affiliation': 'London, England, United Kingdom'}, {'name': 'Robert Nachbar, PhD', 'title': 'Wolfram Research, Inc.', 'affiliation': 'Champaign, Illinois, United States'}, {'name': 'Oluwaseun Sharomi, MSc, PhD', 'title': 'Principal Scientist', 'affiliation': 'Merck & Co., Inc. Lansdale, Pennsylvania, United States'}, {'name': 'Kevin Bakker, PhD', 'title': 'Merck & Co., Inc.', 'affiliation': 'Lansdale, Pennsylvania, United States'}]",(P-52) Modeling the Epidemiological Impact of Different Adult Vaccination Strategies in the United Kingdom,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=51,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,695206,"[{'name': 'Reiko Sato, PhD (she/her/hers)', 'title': 'Senior Director', 'affiliation': 'Pfizer, Inc. Collegeville, Pennsylvania, United States'}, {'name': 'Alon Yehoshua, PharmD, MS', 'title': 'Director, HTA Value and Evidence', 'affiliation': 'Pfizer Inc. New York, New York, United States'}, {'name': 'Jeffrey T. Vietri, PhD', 'title': 'Director, HEOR', 'affiliation': 'Pfizer, Inc. Collegeville, Pennsylvania, United States'}, {'name': 'Tianyan Hu, PhD', 'title': 'Pfizer Inc.', 'affiliation': 'New York, New York, United States'}, {'name': 'Taryn Pond, PharmD', 'title': 'Pfizer Inc.', 'affiliation': 'Collegeville, Pennsylvania, United States'}, {'name': 'Maria J. Tort, PhD', 'title': 'Pfizer Inc', 'affiliation': 'Collegeville, Pennsylvania, United States'}, {'name': 'Jingyan Yang, MHS, DrPH', 'title': 'Pfizer and Columbia University Institute for Social and Economic Research and Policy', 'affiliation': 'New York, New York, United States'}, {'name': 'Verna Welch, PhD, MPH', 'title': 'Pfizer', 'affiliation': 'Collegeville, Pennsylvania, United States'}, {'name': 'Constantina Boikos, MScPH, PhD', 'title': 'Pfizer Inc.', 'affiliation': 'Collegeville, Pennsylvania, United States'}, {'name': 'Sen Deng, PhD', 'title': 'Senior Vice President', 'affiliation': 'MedAdvisor Solutions Woburn, Massachusetts, United States'}, {'name': 'Hao Zheng, MPH', 'title': 'MedAdvisor Solutions', 'affiliation': 'Woburn, Massachusetts, United States'}, {'name': 'Anchita Goswami, MSc', 'title': 'Complete HEOR Solutions (CHEORS), Chalfont, PA, USA', 'affiliation': 'Chalfont, Pennsylvania, United States'}, {'name': 'Neha Agrawal, MA', 'title': 'Complete HEOR Solutions (CHEORS), Chalfont, PA, USA', 'affiliation': 'Chalfont, Pennsylvania, United States'}, {'name': 'Manvi Sharma, RPh, MBA, PhD', 'title': 'Complete HEOR Solutions (CHEORS), Chalfont, PA, USA', 'affiliation': 'Chalfont, Pennsylvania, United States'}]",(P-53) Trends in Co-administration of Adult Vaccinations in the US Retail Pharmacy Setting,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=52,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,695316,"[{'name': 'Reza Rahimi Shahmirzadi, MD', 'title': 'Assistant Professor', 'affiliation': 'Western University London, Ontario, Canada'}, {'name': 'Meisam Abdar Esfahani, MD', 'title': 'Research Fellow', 'affiliation': 'Western University London, Ontario, Canada'}, {'name': 'Rachel Couban, MA, MISt, AHIP', 'title': 'Research Coordinator', 'affiliation': 'McMaster University Hamilton, Ontario, Canada'}, {'name': 'Sarah Cairns, MLIS', 'title': 'Health Sciences Librarian', 'affiliation': 'McMaster University Hamilton, Ontario, Canada'}, {'name': 'Sameer Elsayed, Professor of Medicine, Pathology & Laboratory Medicine, and Epidemiology & Biostatistics', 'title': 'Western University', 'affiliation': 'London, Ontario, Canada'}, {'name': 'Michael Silverman, MD, FRCP, FACP, AAHIVMed', 'title': 'Chair of Infectious Diseases, Schulich School of Medicine & Dentistry, Western University', 'affiliation': 'Western University, Lawson Health Research Institute. London, Ontario, Canada'}]",(P-54) High Dose Intramuscular Influenza Vaccine in Solid Organ Transplant Patients. A Systematic Review and Meta-analysis,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=53,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,695283,"[{'name': 'Leticia Santoyo, MD (she/her/hers)', 'title': 'INTERNAL MEDICINE RESIDENT', 'affiliation': 'TECSALUD HEALTH SYSTEM Monterrey, Nuevo Leon, Mexico'}, {'name': 'Karina López, n/a', 'title': 'TECSALUD HEALTH SYSTEM', 'affiliation': 'Monterrey, Nuevo Leon, Mexico'}, {'name': 'Michel F. Martínez-Reséndez, MD, Infectious Disease', 'title': 'Instituto Tecnológico y de Estudios Superiores de Monterrey, School of Medicine and Health Sciences, Monterrey, Nuevo Leon, Mexico', 'affiliation': 'Monterrey, Nuevo Leon, Mexico'}, {'name': 'Gloria Mayela Aguirre-García, MD (she/her/hers)', 'title': 'Infectious Diseases Physician', 'affiliation': 'TecSalud Monterrey, Nuevo Leon, Mexico'}, {'name': 'Erick Garza, n/a', 'title': 'TECSALUD HEALTH SYSTEM', 'affiliation': 'Monterrey, Nuevo Leon, Mexico'}]",(P-55) Knowledge of Respiratory Syncytial Virus (RSV) Vaccine in Pregnant Women: A survey among Healthcare Professionals.,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=54,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,694870,"[{'name': 'Sara Y. Tartof, PhD MPH', 'title': 'Epidemiologist/Research Scientist II', 'affiliation': 'Kaiser Permanente Southern California Pasadena, California, United States'}, {'name': 'Bradley Ackerson, MD (he/him/his)', 'title': 'Co-Investigator', 'affiliation': 'Kaiser Permanente Southern California Pasadena, California, United States'}, {'name': 'Banshri Kapadia, MS', 'title': 'Kaiser Permanente, Southern California', 'affiliation': 'Pasadena, California, United States'}, {'name': 'Vennis Hong, MPH', 'title': 'Kaiser Permanente', 'affiliation': 'El Monte, California, United States'}, {'name': 'Sally Shaw, DrPH, MPH', 'title': 'Kaiser Permanente Southern California', 'affiliation': 'Pasadena, California, United States'}, {'name': 'Brigitte Spence, MPH', 'title': 'Kaiser Permanente Southern California', 'affiliation': 'Pasadena, California, United States'}, {'name': 'Jeff Slezak, MS', 'title': 'Research Scientist Biostatistician', 'affiliation': 'Kaiser Permanente Southern California Pasadena, California, United States'}, {'name': 'Julie Stern, MPH', 'title': 'Kaiser Permanente Southern California', 'affiliation': 'Pasadena, California, United States'}, {'name': 'Gregory Davis, MPH, PhD', 'title': 'Kaiser Permanente, Southern California', 'affiliation': 'Pasadena, California, United States'}, {'name': 'Gabriella Goodwin, MS', 'title': 'Kaiser Permanente, Southern California', 'affiliation': 'Pasadena, California, United States'}, {'name': 'Hung Fu Tseng, PhD MPH', 'title': 'Dr.', 'affiliation': 'Kaiser Permanente Southern California Pasadena, California, United States'}, {'name': 'Parag Mahale, n/a', 'title': 'Kaiser Permanente Southern California', 'affiliation': 'Washington, District of Columbia, United States'}]",(P-56) Respiratory Syncytial Virus (RSV) Vaccine Uptake among Adults ?60 years old in a Large Integrated Healthcare System in the U.S.,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=55,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,695542,"[{'name': 'AMIT SEHGAL, MD, DM', 'title': 'Senior Resident Infectious Diseases', 'affiliation': 'All India Institute of Medical Sciences, New Delhi NEW DELHI, Delhi, India'}, {'name': 'Neeraj Nischal, M.B.B.S., MD', 'title': 'Additional Professor', 'affiliation': 'All India Institute of Medical Sciences, New Delhi New Delhi, Delhi, India'}, {'name': 'SANJAY RANJAN, MBBS', 'title': 'ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEW DELHI', 'affiliation': 'DELHI, Delhi, India'}, {'name': 'NIRANJAN MAHISHI, MD DM', 'title': 'ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEW DELHI', 'affiliation': 'DELHI, Delhi, India'}, {'name': 'Pankaj Jorwal, MBBS MD', 'title': 'Additional Professor', 'affiliation': 'All India Institute of Medical Sciences New Delhi, Delhi, India'}, {'name': 'Naveet Wig, MD Medicine', 'title': 'Professor & Acting HOD', 'affiliation': 'All India Institute of Medical Sciences DELHI, Delhi, India'}, {'name': 'PRAGATI GROVER, MD', 'title': 'ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEW DELHI', 'affiliation': 'DELHI, Delhi, India'}, {'name': 'MAROOF A. KHAN, MD', 'title': 'ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEW DELHI', 'affiliation': 'DELHI, Delhi, India'}, {'name': 'AMIT AWASTHI, PhD', 'title': 'Translational Health Science and Technology Institute', 'affiliation': 'HARYANA, Haryana, India'}, {'name': 'AKSHAY BINAYKE, PhD', 'title': 'Translational Health Science and Technology Institute', 'affiliation': 'FARIDABAD, Haryana, India'}]",(P-57) Durability of SARS-CoV-2 specific Cellular Immune Response after COVID-19 Vaccination in PLWH,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=56,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,694948,"[{'name': 'Kevin Bakker, PhD', 'title': 'Merck & Co., Inc.', 'affiliation': 'Lansdale, Pennsylvania, United States'}, {'name': 'Giulio Meleleo, PhD', 'title': 'Wolfram Research, Inc.', 'affiliation': 'Champaign, Illinois, United States'}, {'name': 'Oluwaseun Sharomi, MSc, PhD', 'title': 'Principal Scientist', 'affiliation': 'Merck & Co., Inc. Lansdale, Pennsylvania, United States'}, {'name': 'Robert Nachbar, PhD', 'title': 'Wolfram Research, Inc.', 'affiliation': 'Champaign, Illinois, United States'}, {'name': 'Rachel Oidtman, PhD', 'title': 'Associate Principal Scientist', 'affiliation': 'Merck & Co., Inc. Lansdale, Pennsylvania, United States'}]",(P-58) Quantifying the impact of introducing a new adult-focused PCV in the United States,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=57,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,695387,"[{'name': 'Stephanie Irving, MHS (she/her/hers)', 'title': 'Senior Research Associate', 'affiliation': 'Kaiser Permanente Center for Health Research Portland, Oregon, United States'}, {'name': 'Bradley Crane, MS', 'title': 'Kaiser Permanente Center for Health Research', 'affiliation': 'Portland, Oregon, United States'}, {'name': 'Eric Weintraub, MPH', 'title': 'Epidemiologist', 'affiliation': 'Centers for Disease Control and Prevention Atlanta, GA, United States'}, {'name': 'Suchita A. Patel, DO, MPH', 'title': 'Centers for Disease Control and Prevention', 'affiliation': 'Atlanta, Georgia, United States'}, {'name': 'Hilda Razzaghi, PhD', 'title': 'CDC', 'affiliation': 'Atlanta, Georgia, United States'}, {'name': 'Edward Belongia, MD', 'title': 'Director, Center for Clinical Epidemiology & Population Health', 'affiliation': 'Marshfield Clinic Research Institute Marshfield, WI, United States'}, {'name': 'Matthew F. Daley, MD', 'title': 'Senior Investigator', 'affiliation': 'Kaiser Permanente Colorado Aurora, Colorado, United States'}, {'name': 'Darios Gethaun, MD, PhD, MPH', 'title': 'Research Scientist', 'affiliation': '5Kaiser Permanente Department of Research and Evaluation, Pasadena, California Pasadena, California, United States'}, {'name': 'Sungching C. Glenn, MS', 'title': 'Kaiser Permanente Southern California', 'affiliation': 'Pasadena, California, United States'}, {'name': 'Simon Hambidge, MD, PhD', 'title': 'Senior Investigator', 'affiliation': 'Denver Health Denver, CO, United States'}, {'name': 'Lisa Jackson, MD, MPH (she/her/hers)', 'title': 'Senior Investigator', 'affiliation': 'Kaiser Permanente Washington Health Research Institute Seattle, WA, United States'}, {'name': 'Elyse Kharbanda, MD, MPH', 'title': 'HealthPartners Institute', 'affiliation': 'Minneapolis, Minnesota, United States'}, {'name': 'Nicola P. Klein, MD, PhD (she/her/hers)', 'title': 'Director, Kaiser Permanente Vaccine Study Center and Senior Research Scientist', 'affiliation': 'Division of Research Kaiser Permanente Vaccine Study Center Oakland, California, United States'}, {'name': 'Ousseny Zerbo, PhD', 'title': 'Research Scientist', 'affiliation': 'Division of Research Kaiser Permanente Vaccine Study Center Oakland, CA, United States'}, {'name': 'Allison L. Naleway, PhD', 'title': 'Senior Investigator', 'affiliation': 'Kaiser Permanente Center for Health Research Portland, Oregon, United States'}]","(P-59) Tdap Vaccination Coverage During Pregnancy, 2016 Through 2023",I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=58,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,695116,"[{'name': 'Sydney Stanley, PhD', 'title': 'Postdoctoral Research Fellow', 'affiliation': ""Boston Children's Hospital/Harvard Medical School Boston, Massachusetts, United States""}, {'name': 'Catarina Silva-Costa, PhD', 'title': 'Universidade de Lisboa', 'affiliation': 'Lisbon, Lisboa, Portugal'}, {'name': 'Joana Gomes-Silva, Msc', 'title': 'Universidade de Lisboa', 'affiliation': 'Lisbon, Lisboa, Portugal'}, {'name': 'Richard Malley, MD', 'title': 'Professor of Pediatrics and Senior Physician in Medicine', 'affiliation': ""Division of Infectious Diseases, Boston Children's Hospital Boston, Massachusetts, United States""}, {'name': 'Mario Ramirez, PhD', 'title': 'Faculdade de Medicina, Universiudade de Lisboa', 'affiliation': 'Lisboa, Lisboa, Portugal'}]",(P-60) Lineage dynamics are not the major drivers of Streptococcus pneumoniae serotype 3 vaccine escape,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=59,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,694913,"[{'name': 'Tat Yau, MD, MPH (he/him/his)', 'title': 'Assistant Professor', 'affiliation': 'LSU Health New Orleans School of Medicine New Orleans, Louisiana, United States'}, {'name': 'Blane Edwards, MD', 'title': 'LSU Health New Orleans', 'affiliation': 'New Orleans, Louisiana, United States'}, {'name': 'Lauren Richey, MD, MPH, FIDSA (she/her/hers)', 'title': 'Professor', 'affiliation': 'LSU Health Sciences Center New Orleans New Orleans, Louisiana, United States'}]","(P-61) Perceived Importance of Adult Immunizations among HIV Providers in New Orleans, Louisiana",I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=60,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,695415,"[{'name': 'Sarah E. Smith-Jeffcoat, MPH (she/her/hers)', 'title': 'Epidemiologist', 'affiliation': 'Centers for Disease Control and Prevention Atlanta, Georgia, United States'}, {'name': 'Sara Benist, MPH', 'title': 'ORISE Fellow', 'affiliation': 'Centers For Disease Control and Prevention Atlanta, Georgia, United States'}, {'name': 'Erin South, MPH', 'title': 'Centers for Disease Control and Prevention', 'affiliation': 'Atlanta, Georgia, United States'}, {'name': 'E. Ivy Oyegun, MPH', 'title': 'Centers for Disease Control and Prevention', 'affiliation': 'Atlanta, Georgia, United States'}, {'name': 'J Bradford Bertumen, MD, MPH (he/him/his)', 'title': 'Medical Officer', 'affiliation': 'Centers for Disease Control and Prevention DECATUR, Georgia, United States'}, {'name': 'Carlos G. Grijalva, MD, MPH', 'title': 'Associate Professor', 'affiliation': 'Vanderbilt University Medical Center Nashville, Tennessee, United States'}, {'name': 'Yuwei Zhu, MS, MD', 'title': 'Senior Associate', 'affiliation': 'Vanderbilt University Nashville, Tennessee, United States'}, {'name': 'Theresa A. Scott, MS', 'title': 'Vanderbilt University Medical Center', 'affiliation': 'Nashville, Tennessee, United States'}, {'name': 'Jonathan Schmitz, MD, PhD, D(ABMM)', 'title': 'Assistant Professor', 'affiliation': 'Vanderbilt University Medical Center Nashville, TN, United States'}, {'name': 'Helen Y. Chu, MD, MPH', 'title': 'Professor', 'affiliation': 'University of Washington Seattle, WA, United States'}, {'name': 'Ana A. Weil, MD, MPH', 'title': 'University of Washington', 'affiliation': 'Seattle, Washington, United States'}, {'name': 'Janet A. Englund, MD', 'title': 'Professor', 'affiliation': 'Seattle Children’s Hospital Seattle, Washington, United States'}, {'name': 'Melissa P. MacMillan, BA, BS', 'title': 'Research Coordinator', 'affiliation': 'University of Washington Seattle, Washington, United States'}, {'name': 'Melissa Stockwell, MD MPH', 'title': 'Chief, Division of Child and Adolescent Health', 'affiliation': 'Columbia University Irving Medical Center New York City, New York, United States'}, {'name': 'Son H. McLaren, MD, MS', 'title': 'Assistant Professor of Pediatrics (in Emergency Medicine)', 'affiliation': 'Columbia University Irving Medical Center New York City, New York, United States'}, {'name': 'Ellen Sano, DO', 'title': 'Columbia University Irving Medical Center', 'affiliation': 'New York City, New York, United States'}, {'name': 'Celibell Vargas, MD', 'title': 'Research Coordinator', 'affiliation': 'Columbia University Irving Medical Center New York, NY, United States'}, {'name': 'Keipp Talbot, MD MPH', 'title': 'Infectious Diseases Physician', 'affiliation': 'Vanderbilt University Medical Center Nashville, Tennessee, United States'}, {'name': 'Hannah L. Kirking, MD', 'title': 'Outbreak Response and Community Transmission Team Lead', 'affiliation': 'Coronavirus and Other Respiratory Viruses Division, National Center for Immunization and Respiratory Diseases, CDC Atlanta, GA, United States'}]",(P-62) RSV Immunization Uptake and Barriers to Access Among Eligible Individuals During the First Season of Availability,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=61,"Thursday, October 17, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,690357,"[{'name': 'Yu Jung Choi (she/her/hers)', 'title': 'Seoul, Korea', 'affiliation': ""Division of Infectious Diseases, Department of Internal Medicine, Guro Hospital, Korea University College of Medicine, Seoul, South Korea Seoul, Seoul-t'ukpyolsi, Republic of Korea""}, {'name': 'Joon Young Song, M.D.,Ph.D.', 'title': 'Division of Infectious Diseases, Department of Internal Medicine, Korea University College of Medicine, Seoul, South Korea', 'affiliation': ""Seoul, Seoul-t'ukpyolsi, Republic of Korea""}, {'name': 'Seong-Heon Wie, MD, PhD', 'title': 'Professor', 'affiliation': 'Division of Infectious Diseases, Department of Internal Medicine, St. Vincent Hospital, College of Medicine, The Catholic University of Korea, Seoul, Korea Kyonggi-do, Kyonggi-do, Republic of Korea'}, {'name': 'Won Suk Choi, Professor', 'title': 'Associate Professor', 'affiliation': 'Korea University Ansan Hospital Ansansi, Kyonggi-do, Republic of Korea'}, {'name': 'Jacob Lee, n/a', 'title': 'Division of Infectious Diseases, Department of Internal Medicine, Kangnam Sacred Heart Hospital, Hallym University College of Medicine, Seoul, South Korea', 'affiliation': ""Seoul, Seoul-t'ukpyolsi, Republic of Korea""}, {'name': 'Jin-Soo Lee, n/a', 'title': 'Division of Infectious Diseases, Department of Internal Medicine, Inha University School of Medicine, Incheon, South Korea', 'affiliation': ""Incheon, Inch'on-jikhalsi, Republic of Korea""}, {'name': 'Young Keun Kim, MD (he/him/his)', 'title': 'Professor', 'affiliation': 'Yonsei University Wonju College of Medicine Wonju, Kangwon-do, Republic of Korea'}, {'name': 'Shin-Woo kim, M.D., Ph.D.', 'title': 'Dr', 'affiliation': 'School of Medicine, Kyungpook National University Daegu, Taegu-jikhalsi, Republic of Korea'}, {'name': 'Sun Hee Lee, n/a', 'title': 'Professor', 'affiliation': 'Division of Infectious Disease, Department of Internal Medicine, Pusan National University Hospital Seo-gu, Pusan-jikhalsi, Republic of Korea'}, {'name': 'Kyung-Hwa Park, n/a', 'title': 'Division of Infectious Diseases, Department of Internal Medicine, Chonnam National University Medical School, Gwangju, South Korea', 'affiliation': 'Gwangju, Cholla-namdo, Republic of Korea'}, {'name': 'Hye Won Jeong, M.D. / Ph.D.', 'title': 'Professor', 'affiliation': ""Department of Internal Medicine, Chungbuk National University Hospital, Cheongju, Republic of Korea / Department of Internal Medicine, Chungbuk National University College of Medicine, Cheongju, Republic of Korea, Cheongju, Ch'ungch'ong-bukto, Republic of Korea""}, {'name': 'Jin Gu Yoon, M.D.,Ph.D.', 'title': 'Division of Infectious Diseases, Department of Internal Medicine, Korea University College of Medicine, Seoul, South Korea', 'affiliation': ""Seoul, Seoul-t'ukpyolsi, Republic of Korea""}, {'name': 'Hye Seong, MD,PhD (she/her/hers)', 'title': 'Clinical Assistant Professor', 'affiliation': ""Division of Infectious Diseases, Department of Internal Medicine, Korea University College of Medicine, Seoul, South Korea Seoul, Seoul-t'ukpyolsi, Republic of Korea""}, {'name': 'Eliel Nham, MD', 'title': 'Clinical Assistant Professor-Equivalent', 'affiliation': ""Division of Infectious Diseases, Department of Internal Medicine, Korea University College of Medicine, Seoul, South Korea Seoul, Seoul-t'ukpyolsi, Republic of Korea""}, {'name': 'Ji Yun Noh, n/a', 'title': 'Division of Infectious Diseases, Department of Internal Medicine, Guro Hospital, Korea University College of Medicine, Seoul, South Korea', 'affiliation': ""Seoul, Seoul-t'ukpyolsi, Republic of Korea""}, {'name': 'Hee Jin Cheong, M.D.,Ph.D.', 'title': 'Division of Infectious Diseases, Department of Internal Medicine, Korea University College of Medicine, Seoul, South Korea', 'affiliation': ""Seoul, Seoul-t'ukpyolsi, Republic of Korea""}, {'name': 'Woo Joo Kim, M.D.,Ph.D.', 'title': 'Division of Infectious Diseases, Department of Internal Medicine, Korea University College of Medicine, Seoul, South Korea', 'affiliation': ""Seoul, Seoul-t'ukpyolsi, Republic of Korea""}]",(P-63) Real-World Effectiveness of Influenza Vaccine Over a Decade During the 2011–2021 Seasons: Implications of Vaccine Mismatch,I1. Adult Vaccines,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=62,"Saturday, October 19, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,693962,"[{'name': 'Abhilasha Borad, MD, PharmD', 'title': 'Medical Resident', 'affiliation': 'Beth Israel Deaconess Medical Center Boston, Massachusetts, United States'}, {'name': 'Ahmed Abdul Azim, MD', 'title': 'Assistant Professor', 'affiliation': 'Rutgers Robert Wood Johnson Medical School New Brunswick, New Jersey, United States'}, {'name': 'Susan Boruchoff, MD', 'title': 'Robert Wood Johnson University Hospital', 'affiliation': 'New Brunswick, New Jersey, United States'}, {'name': 'Ali Ibrahim, n/a', 'title': 'Rutgers University', 'affiliation': 'Edison, New Jersey, United States'}, {'name': 'Melvin P. Weinstein, MD', 'title': 'Emeritus Professor of Medicine and Pathology & Laboratory Medicine', 'affiliation': 'Rutgers Robert Wood Johnson Medical School Princeton Junction, New Jersey, United States'}, {'name': 'Keith S. Kaye, MD, MPH', 'title': 'Professor of Medicine', 'affiliation': 'Rutgers Robert Wood Johnson Medical School New Brunswick, New Jersey, United States'}]",(P-1582) Comparing Contamination Rates in Single-Site vs Multi-Site Blood Culture Sampling,S3. Antibiotic Stewardship: Diagnostics/Diagnostic Stewardship,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=63,"Saturday, October 19, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,693752,"[{'name': 'Aoi Yogo, MD (he/him/his)', 'title': 'Clinical fellow', 'affiliation': 'Case Western Reserve University Cleveland, Ohio, United States'}, {'name': 'Elie Saade, MD, MPH, FIDSA', 'title': 'Case Western Reserve University', 'affiliation': 'Cleveland, Ohio, United States'}, {'name': 'Brigid Wilson, PhD (she/her/hers)', 'title': 'Biostatistician', 'affiliation': 'VA Northeast Ohio Healthcare System Cleveland, Ohio, United States'}, {'name': 'Timothy C. Jenkins, MD (he/him/his)', 'title': 'Associate Professor', 'affiliation': 'Denver Health Denver, Colorado, United States'}, {'name': 'Eric Ransom, PhD', 'title': 'Case Western Reserve University', 'affiliation': 'Cleveland, Ohio, United States'}, {'name': 'Abhishek Deshpande, MD, PhD', 'title': 'Staff', 'affiliation': 'Cleveland Clinic Cleveland, Ohio, United States'}, {'name': 'Curtis Donskey, MD', 'title': 'Professor', 'affiliation': 'Cleveland VA Hospital Cleveland, Ohio, United States'}, {'name': 'Zainab Albar, MBBS, PhD', 'title': 'Case Western Reserve University', 'affiliation': 'Cleveland, Ohio, United States'}, {'name': 'Lauren H. Epstein, MD', 'title': 'Infectious Disease Physician', 'affiliation': 'Emory University School of Medicine Atlanta, GA, United States'}, {'name': 'Leila S. Hojat, MD, MS (she/her/hers)', 'title': 'Assistant Professor', 'affiliation': 'Case Western Reserve University/ University Hospitals Cleveland Medical Center Cleveland, OH, United States'}]",(P-1583) Can Electronic Clinical Decision Support Systems Decrease Unnecessary Antibiotic use for Asymptomatic Bacteriuria?,S3. Antibiotic Stewardship: Diagnostics/Diagnostic Stewardship,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=64,"Saturday, October 19, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,689469,"[{'name': 'Aaron Pathak, BA (he/him/his)', 'title': 'Medical Student', 'affiliation': 'Baylor College of Medicine Houston, Texas, United States'}, {'name': 'Sabra Shay, BSN, MPH', 'title': 'Premier', 'affiliation': 'Charlotte, North Carolina, United States'}, {'name': 'Todd M. Lasco, PhD', 'title': 'Scientific Director, Clinical Microbiology & Molecular Pathology', 'affiliation': ""Baylor St. Luke's Medical Center Houston, Texas, United States""}, {'name': 'Mayar Al Mohajer, MD, MBA', 'title': 'Medical Director, Infection Prevention and Antimicrobial Stewardship; Associate Professor', 'affiliation': 'Baylor College of Medicine Houston, Texas, United States'}]","(P-1584) Diagnostic Stewardship of Cerebrospinal Fluid Testing: Impact on Quantity of Tests, Length of Stay, Antibiotic Prescriptions, and Cost",S3. Antibiotic Stewardship: Diagnostics/Diagnostic Stewardship,
http://local.dev.meetings.com/IDWEEK/_viewPosterData.cfm?thisID=65,"Saturday, October 19, 2024",Poster Session:,Location: Halls JK,12:15 PM – 1:30 PM US PT,693723,"[{'name': 'Adam Silverman, MD (he/him/his)', 'title': 'Fellow', 'affiliation': 'Northwell Health Manhasset, New York, United States'}, {'name': 'Pranisha Gautam-Goyal, MD', 'title': 'Zucker School of Medicine at Hofstra/Northwell', 'affiliation': 'Manhasset, New York, United States'}, {'name': 'Shivanthidevi Gandhi, MD (she/her/hers)', 'title': 'Fellow', 'affiliation': 'North Shore University Hospital New Hyde Park, New York, United States'}, {'name': 'Michael Oppenheim, MD', 'title': 'Northwell Health', 'affiliation': 'Lake Success, New York, United States'}, {'name': 'Guillermo Ramirez, MD', 'title': 'Fellow', 'affiliation': 'Zucker School of Medicine at Hofstra/Northwell Manhasset, New York, United States'}, {'name': 'Gabriel Karkenny, MD', 'title': 'Northwell Health', 'affiliation': 'Manhasset, New York, United States'}, {'name': 'Rubab Sohail, MPH', 'title': 'Northwell Health', 'affiliation': 'New Hyde Park, New York, United States'}]",(P-1585) The Impact of MRSA Nasal PCR on Antibiotic De-escalation,S3. Antibiotic Stewardship: Diagnostics/Diagnostic Stewardship,
